sentence,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,label_12,label_13,label_14,label_15,label_16,label_17,label_18,label_19,label_20,label_21,label_22,label_23,label_24,label_25,label_26,label_27,label_28,label_29,label_30,label_31,label_32
Bấm không được,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Thời_gian vận_chuyển đúng như dự_kiến . Sản_phẩm được đóng_gói theo tiêu_chuẩn , không có lớp chống sốc phụ .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Dễ sử_dụng và có_thể phát trực_tiếp cho 4 người , giá rất rẻ và giao hàng nhanh_chóng .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"giá rẻ , cấu_hình mượt",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Thiết_kế máy có kiểu_dáng cơ_bản và cảm_giác cầm nắm vừa tay .,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sản_phẩm : sản_phẩm chất_lượng kém màn_hình rất tối đi ship rất khó nhìn chơi liên_quân thì hay bị tụột nút và có dấu_hiệu lag loa không hay khi mở to máy bị rung sau lưng,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Chất_lượng sản_phẩm : Camera có độ_phân_giải 12MP . Đơn_vị vận_chuyển xác_nhận đã nhận hàng .,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Đúng theo công_bố về pin lúc nhận hàng ; thời_gian giao hàng còn cần xác_minh .,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"máy đẹp keng , còn áp . bạn tư_vấn , hỗ_trợ nhanh , nhiệt_tình",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Màu_sắc : đen Phân_loại : nguyên seal chất_lượng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Nhóm màu : desert Dung_lượng lưu_trữ : 256gb màn_hình lớn với hiển_thị sống_động , giao hàng nhanh_chóng và hiệu_quả , dịch_vụ khách_hàng xuất_sắc , tuổi_thọ pin lâu_dài ,",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ảnh là máy oppo nha . máy kia mua cho mẹ nên không cầm . nhưng sử_dụng thấy lag quá . haizzz,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tính_năng nổi_bật : nghe , goi , cam ung , internet Đúng với mô_tả : đúng với mô_tả Chất_lượng sản_phẩm : tốt Cửa_hàng hỗ_trợ rất nhiệt_tình , hàng tốt so với mức giá , phù_hợp nhu_cầu cho anh_em cần mang điện_thoại vào khu quản_chế bảo_mật .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Đúng với mô_tả : đúng điện_thoại sử_dụng oke nmà giao hàng lâu vãi chậm hẳn 1 ngày,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
máy này chậm lắm . sử_dụng nhanh hết pin . loa mes nghe rất nhỏ . nên thêm tiền mua note 14 sử_dụng ổn hơn nhiều,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Màu : vàng tốt ngon , hiện_tại dùng đang rất là ổn_định một thời_gian sau mông vẫn vậy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Tôi thích sản_phẩm này,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Chưa sử_dụng nên chưa biết thời_lượng pin thực_tế .,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chất_lượng sản_phẩm : chưa biết Đúng với mô_tả : chưa biết,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Máy còn seal giao đúng những gì đã cam_kết .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Máy tốt.ma ̀n lô thua màn 800k mới thay trên a750 nữ a.đi ̣nh mua thêm cây nữa mà kiểu này đổi cửa_hàng khác .,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kém khác yếu camera focus ì . Pin yếu_đuối . ,",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Màu_sắc : đen điện_thoại nhỏ gọn . Chữ to thích_hợp cho người già tiếc là giao không đúng với sản phẩrm đã quảng_cáo . đặt a30 nà giao a35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Sản_phẩm : sản_phẩm chất_lượng kém , sản_phẩm không như mô_tả , hàng lỗi hoặc bị hư_hỏng , sản_phẩm giả_mạo hàng chơi game cũng được pin thì yếu gọi điện trả hàng thì không bắt máy_nói chung là không nên mua để không mất tiền",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Sản_phẩm nhận về tốt . Ngoại_hình đẹp chỉ có một vết cấn góc rưới . Mọi cn hoạt_động oke . Sạc đi cùng cug là loại sịn anh_em xem ảnh sẽ tự đánh_giá về lâu_dài chx bt thế_nào . Tạm cho cửa_hàng 5s,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Đóng_gói xốp ít , ship hỏng phụ_kiện . Pin kém gọi video , camera rung lắc hình .",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Màn_hình có kích_thước 6.7 inch theo số_liệu từ nhà_sản_xuất .,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Màng hình mờ dữ_liệu di_động không sài được,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Chất_lượng sản_phẩm : tốt Đúng với mô_tả : tốt Đỉnh so với giá,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Quá_trình vận_chuyển theo đúng lịch_trình đã thông_báo .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Theo_dõi đơn hàng sai ship muộn . Giao nhanh không chuẩn . Tracking báo sai liên_tục chờ hàng lâu bực_mình,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
sản_phẩm hay có tác_dụng sẽ tiếp_tục ủng_hộ lần tới nếu có nhu_cầu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Chất_lượng sản_phẩm : tốt Tính_năng nổi_bật : tốt Đúng với mô_tả : sai màu đặt màu đỏ cửa_hàng giao màu kem nói_chung cũng tạm ổn hi_vọng lần sau cửa_hàng giao đúng hàng khách đã đặt . Để cảm_nhận được sự tôn_trọng cũng như trải_nghiệm tốt hơn .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Camera selfie bộ lọc tự_động xấu , hiệu_năng chậm mở ứng_dụng . Giao hàng mất 10 ngày , dịch_vụ khách_hàng từ_chối bảo_hành .",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Mọi người cẩn_thận đừng mua điện_thoại của cửa_hàng này .. Mình đặt cây a92 256g mà giao cho mình có 128g .. Mình có nhắn_tin cho cửa_hàng thì không có phản hồi.điện thoại thì không bắt máy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Bình_thường cũnglười đánh_giá lắm mà được cái điện_thoại ngon , hiệu_suất chơi game coi phim ổn với tầm giá , cửa_hàng tư_vấn với đổi trả bảo_hành nhiệt_tình , do chụp hình review thiếu sáng nên hình hơi xấu chứ ở ngoài máy nét lắm mọi người ơi , sẽ ủng_hộ tiếp",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"Cảm_nhận đầu_tiên . Máy đẹp như mới . Mỗi_tội không hộp . Có phụ_kiện sạc , ốp lưng . Dán cường_lực nhưng không có tai nghe : ) ) rất ổn trong tầm giá . Thêm cái tem bảo_hành 3 tháng . Không biết có bảo_hành được không nhưng vẫn yên_tâm hơn . : ) ) nhiều chức_năng . Mong sẽ sử_dụng được tầm 2-3 năm . Cảm_ơn cửa_hàng .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
máy ổn hàng 98% mà như mới luôn ạ tìm không ra vết xước cảm_ơn cửa_hàng đã cho mình có được con máy ưng_ý ♥️,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
điện_thoại không đúng cấu_hình và bộ_nhớ tất_cả đã bị thay_đổi ảo . điện_thoại thì oppo f11 mà ruột thì không phải làm_ăn gian_dối mọi người nên cẩn_thận đừng để cấu_hình ảo nó lừa buôn_bán thì nên thành_thật đi cửa_hàng . nói_chung điện_thoại cho con xem youtube thôi nên thấy tạm ổn còn lâu_dài thì chưa biết ghét cái cánh làm_ăn gian_dối của cửa_hàng thôi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"đã nhận đúng hàng . giao hàng nhanh , thân_thiện . hình_ảnh với đánh_giá mang tính nhận xu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Shipping phí đắt giao muộn hiệu_năng quá_tải camera thiếu màu,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Chất_lượng sản_phẩm : tốt Đúng với mô_tả : đúng Tính_năng nổi_bật : điện_thoại mình mua cho ba đọc tin trên mạng và sử_dụng tính_năng cơ_bản . Thấy phù_hợp với ba_mẹ không cần chức_năng nhiều , giá rẻ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mình chưa có nhu_cầu liên_hệ với bộ_phận hỗ_trợ khách_hàng nên chưa có đánh_giá .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Kém máy dỏm không sử_dụng được mua về chưa kịp sử_dụng đã hỏng , tiền_mất_tật_mang thật_sự ,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giao hàng nhanh đúng chủng_loại sản_phẩm sản_phẩm tốt xin cảm_ơn nhiều nhiều lắm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Màu_sắc : đen Phân_loại : không hộp ( mới 100% ) điện_thoại redme not 10 , 5g đúng như cửa_hàng đăng bán . Sản_phẩm mới . Đã nhận và đang sử_dụng pin trâu . Màn_hình đẹp . Chạy nhanh . Có tiếng việt . 4g ram + 1 . Đáng tiền nên mua . cửa_hàng uy_tín gửi hàng ngay . Cửa_hàng nên khuyến_mãi đây sạc tốt hơn cửa_hàng cho ốp lưng sạc týp c . Cửa_hàng đóng_gói chắc_chắn",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chất_lượng sản_phẩm : rác_rưởi Đúng với mô_tả : lừa_đảo trắng_trợn Tính_năng nổi_bật : không có gì nổi_bật máy sử_dụng 1 ngày đã hỏng nguồn , cửa_hàng không chịu trách_nhiệm , tiền_mất_tật_mang giá mắc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Màu_sắc : bạc Phân_loại : nguyên seal máy tình_trạng 100% như cửa_hàng đăng bán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tính_năng nổi_bật : rất thú_vị Chất_lượng sản_phẩm : tốt Đúng với mô_tả : rất đúng lần đầu mua và sử_dụng gaming phone nên cảm_thấy rất thú_vị và chơi rất mượt phù_hợp với giá,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tính_năng nổi_bật : các ứng_dụng sử_dụng được hết nhe Đúng với mô_tả : nhỏ gọn_nhẹ Chất_lượng sản_phẩm : chất_lượng rất tốt đúng với ng bán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sao chat mà không phản_hồi vậy cửa_hàng . cửa_hàng không cần khách à ?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tính_năng nổi_bật : gọn_nhẹ , dễ sử_dụng Đúng với mô_tả : đúng như quảng_cáo Chất_lượng sản_phẩm : mua hộ cho người già , nên đánh_giá sau đã nhận đủ sản_phẩm , cảm_ơn cửa_hàng",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Chất_lượng sản_phẩm : 10/10 Đúng với mô_tả : đúng mô_tả , bản 8gb dùng để đi làm hết nấc .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Pin đủ dùng cho một ngày làm_việc thông_thường .,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chất_lượng sản_phẩm : tương_đối Tính_năng nổi_bật : 8/128 Đúng với mô_tả : đúng ngoại_hình tầm 97% không mới như kỳ vọng.loa bẩn , mặt sau có đốm bù lại nghe gọi tôt",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cửa_hàng sẽ điều_phối cửa_hàng đợt gần bạn nhất có hàng rồi nhân_viên đợt giao cho bạn nhé,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tính_năng nổi_bật : có Đúng với mô_tả : đúng Chất_lượng sản_phẩm : tốt Đóng_gói bên cửa_hàng kĩ_càng . Hàng về hộp vẫn còn nguyên_vẹn không bị cấn móp . 5 *,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mức giá được niêm_yết trên website chính_thức,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vỏ nứt không đúng ảnh camera mờ , pin tụt nhanh . Giao hàng chậm tới 2 tuần mà không thông_báo gì",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Đây cũng là lần đầu_tiên tôi mua một sản_phẩm có giá_trị cao trên Shopee . Sau một thời_gian sử_dụng có một_vài vấn_đề là máy thường bị nóng và thời_lượng pin không được lâu như nhà_sản_xuất công_bố .,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Màn_hình có tần_số quét 90Hz,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nhóm màu : xanh tốt , giao hàng ưuas được , nhanh , chất_lượng đảm_bảo quá là tốt tốt tốt chất_lượng camera tuyệt_vời để ghi lại những khoảnh_khắc ,",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Chưa kiểm_tra tính_năng chụp đêm nên chưa có nhận_xét,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shop giao hàng trong khoảng thời_gian đã hẹn , hộp sản_phẩm không bị móp méo khi nhận .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Máy cũ nên là thỉnh_thoảng hơi bị đơ đơ với cả là lúc một_mình nhắn_tin ý nó hay bị nhảy chữ linh_tinh không biết là do mình dán cảm_ứng hay là do máy nữa nói_chung là giá tiền này thì tạm ổn cho ba sao tạm chấp_nhận thôi sử_dụng tạm,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
bán hàng không có cục sạc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Ngoại_hình sản_phẩm tốt , điện_thoại sử_dụng mượt , cửa_hàng chuẩn_bị hàng nhanh , hỗ_trợ tư_vấn khách_hàng nhiệt_tình",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Không đúng mẫu , mua điện_thoại vivo kia thanh điện_thoại khac , rat that vong luon cửa_hàng ơi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hàng chuẩn hàng đẹp và đung sản_phẩm sẽ ủng_hộ lần sau nữa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chất_lượng sản_phẩm : tạm ổn pin 80 , máy sử_dụng tốt nhận sim nhưng không bật được internet ngoại_hình ổn , sử_dụng làm máy phụ khá ngon thật tuyệt_vời perfect invisible cí lùm mía máy nhận sim nhưng không bật được internet ...",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chất_lượng hàng của apple nên 5 sao cửa_hàng chỉ mỗi việc giao hàng nhưng không có trách_nhiệm cho sản_phẩm có giá_trị cao dịch_vụ giao hành rất kém , không giải_quyết được vấn_đề giao hàng chậm_trễ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"ủng_hộ cửa_hàng bán những sản_phẩm như này ạ , hàng đẹp , mượt ,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Đúng với mô_tả : đúng Tính_năng nổi_bật : gaming Chất_lượng sản_phẩm : không ổn cho lắm . Chơi game liên_minh tốc chiến mà máy nóng nhanh và tụt fps lag giao_tranh đông người . Không ổn cho lắm . Chỉ sử_dụng kết_nối wifi chơi duy_nhất 1 game liên_minh tốc chiến mà máy nóng nhanh dù là thời_tiết miền bắc hà nội đang 13độ c . Nóng nhanh là tụt fps rồi lag nhiều khi giao_tranh đông người . Anh_em cân nhác nhé . Nhưng giá 4tr thì coi như cũng tạm ổn .,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Vô_cùng tệ khác hoàn_toàn không có cái gì hoạt_động tốt giao hàng chậm 3 tuần mà hàng còn không đầy_đủ phụ_kiện như cam_kết . Gọi điện thì toàn tổng_đài tự_động,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Máy thay màn , lỗi nhiều , loa nhỏ .",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dong goi hang can than . Giao hàng nhanh . Se mua lai neu chất_lượng san pham tốt .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Nhóm màu : xanh hàng chất_lượng thật tuyệt_vời , cửa_hàng tốt tuyệt_vời luôn . Sẽ ủng_hộ tiếp ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Tính_năng nổi_bật : không nói gì nữa Đúng với mô_tả : không đúng Chất_lượng sản_phẩm : im_lặng là biết rồi quà tặng kèm theo máy mất_tích 15 ngày rồi vẫn chưa thấy đau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Nhóm màu : xanh dương Dung_lượng lưu_trữ : 128gb tính_năng sáng_tạo , độ_phân_giải hiển_thị tuyệt_vời ,",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mặt lưng làm từ nhựa . Nhân_viên tư_vấn thông_số kỹ_thuật .,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sử_dụng chưa được tuần hỏng không lên không lên mua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Nhóm màu : desert Dung_lượng lưu_trữ : 256gb tuổi_thọ pin lâu_dài , màn_hình lớn với hiển_thị sống_động ,",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chức_năng test thấy tốt nhưng màn_hình bị phản_quang , camera trước , camera sau bị bụi cam lem_nhem . camera trước bị nhiều qua , camera sau ít hơn , nhắn_tin cửa_hàng thì cửa_hàng bảo loại giá rẻ nó thế , dù giá rẻ nó thế_thì phải nói trước nếu chấp_nhận thì mua chứ đây phản_hồi lại mới bảo . nói_tóm_lại không hài_lòng",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Đúng với mô_tả : đúng Chất_lượng sản_phẩm : tốt Cửa_hàng hỗ_trợ rất nhiệt_tình xứng_đáng 5 *,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Tuyệt_vời cửa_hàng làm_ăn quá chất_lượng điện_thoại quá tốt cho cửa_hàng 5s,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Sản_phẩm tốt chất lượngg cao , cảm_ơn cửa_hàng rất nhiều nha . Cho 5 sao",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"đóng_gói thiếu hướng_dẫn . ko có giấy_tờ gì kèm theo . thiếu_sót . mở hộp ko thấy hướng_dẫn sử_dụng , phải tự tìm trên mạng . camera chụp ngoài_trời còn đỡ . shipping nhanh",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Màn_hình bị loạn , lỗi tùm_lum , nút home liệt , pin hết nhanh , sạc hơn 2 tiếng mà vẫn không bật được ,",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Điện_thoại nhận về còn 6% sập nguồn phải đi_tu sửa thiệt_hại mất 150k mọi ng mua về nhớ kiểm_tra kĩ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Nhóm màu : vàng Dung_lượng lưu_trữ : 16gb điện_thoại chưa sử_dụng nhiều nên chưa biết nhưng pin thì hết nhanh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Đúng với mô_tả : đúng nhận hàng nửa tháng nay mí quay lại đánh_giá nghe gọi ổn định.pin chờ không đàm_thoại được 1 tuần là hết.mẹ mình lớn_tuổi máy hơi nhỏ mẹ nhìn bàn_phím không rõ , âm_lượng và chuông cũng hơi nhỏ . nhưng với giá hơn 200k thì máy như này là tốt rồi , giá quá rẻ .",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Chất_lượng ảnh chụp từ camera chính ở mức chấp_nhận được . Kiểu_dáng máy không có nhiều khác_biệt so với các sản_phẩm cùng phân khúc .,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bề_ngoài máy tạm được bị hư nút volume + màn_hình đã thay nói_chung để chữa_cháy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pin khoẻ . Cảm_ứng mượt màn_hình hiển_thị hơi tối,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Giao hàng nhanh . Sản_phẩm rất chất_lượng , đầy_đủ phụ_kiện như giới_thiệu , đóng_gói tốt , rất đáng tiền , hài_lòng * * * * *",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Chất_lượng sản_phẩm : sản_phẩm chất_lượng điện_thoại mình nhận được hình_thức đẹp . Hoạt_động mượt_mà,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nhóm màu : đen shipper vui_tính,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
