sentence,aspect,sentiment
"Chất_lượng sản_phẩm : xước khá nhiều , màn_hình đẹp",Display,Positive
Bên chăm_sóc khách_hàng hứa sửa nhưng không thực_hiện . Hiệu_năng nóng pin nóng theo . Đóng_gói giấy_báo dễ ướt .,Battery,Negative
"Dễ nóng máy sai kích_thước gps lỗi liên_tục ,",Performance,Negative
"Máy trông bề_ngoài đẹp , cần thời_gian sử_dụng để đánh_giá",Design,Positive
"Lần đầu_tiên mua điện_thoại cũ qua shopee nên cũng sợ . Nhưng may_mắn máy nhận được rất đẹp , như mới , thắc_mắc chủ shopee giải_đáp nhiệt_tình . Chất_lượng sơ_bộ tốt , rất ưng_ý , còn lâu_dài thì cần sử_dụng thêm mới biết .",Design,Positive
Chính_sách bảo_hành toàn_cầu có áp_dụng cho sản_phẩm này không ?,Shop_Service,Neutral
"Ứng_dụng camera có giao_diện quen_thuộc , các chế_độ chụp cơ_bản hoạt_động ổn_định .",Camera,Neutral
"Rác dối_trá đóng hàng móp , lag máy",Packaging,Negative
Quá tuyệt_vời mua ở cửa_hàng 4 lần rồi lần nào cũng chất_lượng . Máy_móc thì như mới 100% không lỗi gì . Còn các ưu_đãi bảo_hành . Sẽ tiếp_tục ủng_hộ cửa_hàng trong thời_gian tới,Shop_Service,Positive
"Tính_năng nổi_bật : 4g Chất_lượng sản_phẩm : loa trong nghe rõ Đúng với mô_tả : y_chang có game facebook đầy_đủ , chụp ảnh như hồi xưa , pin lâu hết",Battery,Positive
"Đúng với mô_tả : đúng Chất_lượng sản_phẩm : trung_bình Tính_năng nổi_bật : giá hợp_lý máy sử_dụng có độ trễ khi mở app , có sạc siêu nhanh . Giao hàng chậm , hơn 4 ngày mới nhận được hàng .",General,Neutral
"Nhóm màu : màu xanh lá cây Dung_lượng lưu_trữ : 128gb tuổi_thọ pin lâu_dài . , giao hàng nhanh_chóng và an_toàn . , sử_dụng vật_liệu chất_lượng cao . ,",Battery,Positive
Chất_lượng sản_phẩm : sử_dụng về lâu_dài mới biết chất_lượng thế_nào mới nhận thấy máy đẹp .,Design,Positive
Variation 3 : mỹ 2 sim 128gb 98% sản_phẩm nhìn_chung là tốt ... Cảm_ơn cửa_hàng nhiều,General,Positive
máy 4tr mà sử_dụng được 1 tuần giật tung chảo  quá thất_vọng,General,Negative
Sản_phẩm : hàng lỗi hoặc bị hư_hỏng máy rất lag,Performance,Negative
"Nhóm màu : màu ngẫu_nhiên sản_phẩm : quá ngon , máy không quá mắc tiền nhưng chất_lượng nhận được thì qua tuyệt , ngoại_hình cũng đẹp , giao hàng lại nhiệt_tình nên mình rất hài_lòng",Design,Positive
"Color family : pink storage capacity : 128gb máy đẹp , laz giao nhanhhh lắm , uy_tín - tin_tưởng - giá tốt tốt tốt nhất thị_trường",Price,Positive
"Nhóm màu : màu đen máy đẹp qua cửa_hàng dễ sử_dụng bắt song tôt , đường truyền ổn_định loa mix nghệ gọi to rõ rung mạnh cảm_ơn cửa_hàng nhé",Design,Positive
Pin sạc pin hay nóng camera màu bị méo đóng_gói sử_dụng túi giấy dễ xé,Battery,Negative
Màu_sắc : xanh nhạt Phân_loại sản_phẩm : không sạc  Thời_lượng pin : tốt  Chất_lượng camera : tạm được ⚡ Hiệu_suất : chưa biết,Camera,Positive
máy nút bấm lên khó bấm hang red thôi,General,Negative
Sản_phẩm mới mua sử_dụng thử 5 ngày mà bị lỗi màn_hình rồi .. Giờ không biết làm_sao .. Đổi trả không được .. Mà bảo_hành cũng không ... Đúng là rước thêm cực tức ...,Display,Negative
"Phụ_kiện đầy_đủ , đóng_gói sản_phẩm cẩn_thận giao hàng khá nhanh , giá_cả phải_chăng máy nhạy , chụp hình nét , pin trâu sản_phẩm chất_lượng rất hài_lòng , đánh_giá 5 sao cho cửa_hàng",Price,Positive
"variation 3 : bạc variation 1 : nguyên seal điện_thoại ổn , so với mình thì màn_hình chưa mượt lắm thôi . nói_chung là đáng tiền ạ , mình đổi điện_thoại vì máy mình hết dung_lượng . camera cũng tạm ổn .",Camera,Neutral
"Theo đánh_giá của cá_nhân mình khi sử_dụng sản_phẩm này , khi sạc máy rất nóng và sạc đầy nhanh . Khi sử_dụng trong ngày thứ 2 mình mua về máy có biểu_hiện âm_thanh lúc lớn_nhỏ . Chơi game vẫn lag và không điều_khiển được đơ luôn . Mình có hoàn_trả nhưng không thành_công , nên mọi người cẩn_thận khi mua nha !",Battery,Positive
"không đúng số ram / rom như quảng_cáo , thiếu dung_lượng . khác với mô_tả spec . tính_năng chuyển dữ_liệu rối . máy chậm đa_nhiệm , ship ko kèm hướng_dẫn",Performance,Negative
"Tệ khác xa bình_thường hiệu_năng treo . Chăm_sóc khách_hàng khó liên_lạc . ,",Performance,Negative
Dung_lượng pin của máy ở mức phổ_thông trong tầm giá này .,Price,Neutral
Chuông điện_thoại quá nhỏ bin nhanh hết,General,Negative
Ðụ má bán hàng đểu cha tổ mi,General,Negative
"Điện_thoại sài cũng mượt , pin trâu , cũng tốt , giá săn shopee live cũng giảm nhiều nữa , hy_vọng sài lâu_dài không lỗi gì",Price,Positive
"Chất_lượng sản_phẩm : 10/10 Đúng với mô_tả : đúng mô_tả , bản 8gb dùng để đi làm hết nấc .",General,Positive
máy sử_dụng ổn .,General,Positive
"Bảo_hành rườm_rà bảo_hành dễ nhưng không gửi đi gửi lại , mất phí ship , chăm_sóc khách_hàng vô_trách_nhiệm",Shop_Service,Negative
"Khung nhựa dởm ảnh sống ảo cảm_biến ánh_sáng hỏng . Ra nắng màn_hình tối thui , vô nhà lại sáng chói , điên_đầu . ,",Display,Negative
Khả_năng lưu_trữ : 32gb Nhóm màu : nhiều màu máy tốt,General,Positive
"Máy chạy tốt , chụp ảnh đẹp pin khá tốt cho người chơi game như mình , tưởng mua hàng cũ nhưng khi nhận hàng thì máy mới đẹp leng_keng nên rất hài_lòng .",Camera,Positive
Điện_thoại đẹp sử_dụng tốt chất_lượng ship nhanh,Design,Positive
"Nhóm màu : đỏ , thiết_kế mỏng nhẹ và sang_trọng",Design,Positive
Nhóm màu : xanh băng dung_lượng : 4g b / 6 4g b ngon_lành,General,Positive
"Sản_phẩm tốt , -2 sao vì dung_lượng kém ,",General,Positive
"Không đúng mẫu máy , pin mau hết , lỗi tùm_lum",Battery,Negative
"Tính_năng nổi_bật : màn_hình chống loá Chất_lượng sản_phẩm : tuyệt_vời Đúng với mô_tả : đúng tiền_nào_của_nấy , sản_phẩm đóng_gói cẩn_thận . Lần đầu_tiên mình mua điện_thoại qua shopee nhưng mua qua cửa_hàng của samcenter nên cũng yên_tâm phần_nào . Máy mượt_mà , cho cảm_giác sử_dụng cao_cấp",Performance,Positive
Đúng kiểu cho 1 cái còn cục sặc thì không có nhưng hàng tốt,General,Positive
"Chất_lượng sản_phẩm : hàng lỗi Đúng với mô_tả : không Tính_năng nổi_bật : pin yếu máy mua về sử_dụng được 3 ngày thì hỏng , pin tụt nhanh , cửa_hàng bảo_hành 20 ngày không trả lại",Shop_Service,Negative
"Chất_lượng sản_phẩm : tồi_tệ Đúng với mô_tả : lừa_đảo Tính_năng nổi_bật : mạng yếu không bắt được wifi mạnh , giao hàng sai địa_chỉ , tổng_đài không nghe máy",Shipping,Negative
Hiệu_năng giật khi sử_dụng mạng 5g shipping chậm chăm_sóc khách_hàng không hỗ_trợ,Shop_Service,Negative
Màu_sắc : đen Phân_loại : nguyên seal mới lấy thấy cũng khá tốt,General,Positive
"Nhóm màu : vàng Dung_lượng lưu_trữ : 16gb tuyệt_vời . điện_thoại còn mới , hoạt_động mượt_mà thiết_kế mỏng nhẹ và sang_trọng , kết_nối mạng 4g nhanh_chóng , lý_tưởng cho việc sử_dụng hàng ngày , cám_ơn cửa_hàng nhiều",Design,Positive
Điện_thoại không sạc được pin,Battery,Negative
"Sản_phẩm như mô_tả , chất_lượng và giá_cả phù_hợp , cửa_hàng đóng_gói chắc_chắn , giao hàng nhanh .",Shipping,Positive
"Nút nguồn bị lỏng không đúng cấu_hình như quảng_cáo hiệu_năng game lag , nóng máy sau 15p",Design,Negative
"Máy sai cấu_hình nhá , này bản kích ram với bộ_nhớ , chính_xác chỉ có 4gb / 128gb , nhưng dù_sao giá đó cug chấp_nhận được",Price,Positive
Màu_sắc : bạc Phân_loại : likenew 99% tốt tốt,General,Positive
"Nhóm màu : xanh dương Dung_lượng lưu_trữ : 6 gb +128 gb tuỳ chọn màu_sắc rực_rỡ , tuỳ chọn thanh_toán dễ_dàng và tiện_lợi , dung_lượng lưu_trữ lớn , giao hàng nhanh_chóng và an_toàn ,",Shipping,Positive
Camera trước làm da quá ảo . Ảnh selfie hoàn_toàn khác hình_mẫu . Không có tính_năng chống nước như mong_đợi . Phần_mềm lỗi vặt thường_xuyên . Chăm_sóc khách_hàng gọi mãi không bắt máy . Ship tới nơi rất chậm,Shipping,Negative
"giao hàng trễ không cập_nhật , đóng_gói hộp giấy yếu . camera zoom kém nét , pin kém xa hứa_hẹn .",Shipping,Negative
cửa_hàng tư_vấn nhiệt_tình lắm . chả có nhé cho cửa_hàng 6 sao ta . vì mình rất thích những cửa_hàng đưa ra nhiều offer cho mình lựa_chọn khi mình nói nhu_cầu mình muốn mua ! cảm_ơn cửa_hàng đã rất nhiệt_tình . máy_móc mình nhận về rất ưng_ý,Shop_Service,Positive
"Chất_lượng dở . Hình_ảnh quảng_cáo ảo . Pin yếu . Máy đơ liên_tục , phải khởi_động lại . Pin hao vù_vù . Đóng_gói không chắc_chắn , móp góc . Chăm_sóc khách_hàng thái_độ khó_chịu",Packaging,Negative
Vô_cùng tệ khác hoàn_toàn không có cái gì hoạt_động tốt giao hàng chậm 3 tuần mà hàng còn không đầy_đủ phụ_kiện như cam_kết . Gọi điện thì toàn tổng_đài tự_động,Shipping,Negative
chuẩn_bị hàng quá lâu sản_phẩm sử_dụng được mấy ngày xuất_hiện bụi trong camera . quá thất_vọng với 1 sản_phẩm đầu_bảng của apple,Camera,Negative
"Nhóm màu : pink Dung_lượng lưu_trữ : 128gb bóng_bẩy và thanh_lịch , tuổi_thọ pin lâu_dài , giá_trị tuyệt_vời cho số tiền bỏ ra , màn_hình sống_động ,",Battery,Positive
Tôi đã nhận được điện_thoại điện_thoại sử_dụng tốt giá rẻ siêu hơi cửa_hàng nhiệt_tình thân_thiện hẹn gặp lại cửa_hàng sau,Shop_Service,Positive
"Nhóm Màu_sắc : màu ngẫu_nhiên sản_phẩm : 5 sao , tốt , điện_thoại sử_dụng mựot , ảnh chụp rõ nét , ngon trong tầm giá . Mình mua đúng đợt giảm_giá khuyến_mãi , giá tốt hơn bây_giờ . Anh_em ủng_hộ cửa_hàng , hàng chất_lượng",Performance,Positive
"tôi bị lừa . nói pin 5000mAh nhưng dùng như 2000mAh . nóng máy . pin tụt nhanh . máy nóng ran tay . hiệu_năng ko ổn_định . ship chậm , ko thông_báo trước . chăm_sóc khách_hàng khó liên_lạc",Shipping,Negative
Thời_gian cập_nhật phần_mềm tuân theo lịch của nhà_sản_xuất .,General,Neutral
"Đúng với mô_tả : đúng Chất_lượng sản_phẩm : tốt sản_phẩm nhìn đẹp , cứng_cáp . Giao nhanh . Tuy_nhiên cảm_giác với ram ảo có_khi bị lag nhẹ nhưng nhanh đi vào ổn_định .",General,Positive
Đóng hàng sử_dụng túi nilon mỏng hiệu_năng yếu với video 4k pin sạc chậm,Battery,Negative
"chất_lượng tốt , giá rẻ nhưng chờ hàng hơi lâu",Price,Positive
"Hiệu_năng tốt ram 6gb , tốt pin , tốt ngoại đẹp , hình phụ_kiện đầy_đủ tốt loa mic tốt chăm_sóc khách_hàng oke .",Performance,Positive
"Camera selfie bộ lọc tự_động xấu , hiệu_năng chậm mở ứng_dụng . Giao hàng mất 10 ngày , dịch_vụ khách_hàng từ_chối bảo_hành .",Camera,Negative
Nhóm màu : đen sử_dụng khá mượt_mà . Sóng khoẻ . Đáng mua nếu so với giá flash sale,Performance,Positive
Tính_năng nổi_bật : nhanh Chất_lượng sản_phẩm : tốt Đúng với mô_tả : đúng máy giá rẻ xem phim hay lướt youtube tiktok chơi game cho trẻ_con người già,General,Positive
"mở ứng_dụng muộn , đóng_gói đẩy khung lệch . camera zoom kỹ_thuật nhiễu hạt , pin hao ghép mic .",Camera,Negative
"Giao hàng chậm không thông_báo , đóng_gói sử_dụng túi nhựa mỏng . Camera phóng to số kém chất_lượng , pin không đạt chuẩn quảng_cáo .",Camera,Negative
Nhóm màu : đen  Thời_lượng pin : 5000 mha  Chất_lượng camera : quá toẹt vời e êi ⚡ Hiệu_suất : chơi game mướt mườn_mượt,Battery,Positive
bề_ngoài máy tạm được bị hư nút volume + màn_hình đã thay nói_chung để chữa_cháy,Design,Positive
"Gói hàng kỹ , hàng chính hãng , chưa kích_hoạt bảo_hành , new seal , giá tốt",Price,Positive
"Hang tàu các bạn nhé không phải chính hãng , giật lag quá sử_dụng chán",Performance,Negative
Dịch_vụ chăm_sóc khách_hàng phản_hồi ở mức chấp_nhận được . Hiệu_năng của máy ở mức trung_bình khá .,Performance,Neutral
Hoi sauti,Others,Neutral
"Chất_lượng sản_phẩm : tệ Dịch_vụ trả_lời thắc_mắc của khách_hàng quá tệ , hỏi 1 đằng trả_lời 1 nẻo . Máy vừa mua sử_dụng chưa được 1 ngày mà đứng đơ màn_hình , phải chờ 1 lát khởi_động lại máy . Hỏi cửa_hàng thì cửa_hàng kêu mang máy lên trạm đổi , ối zồi ôi luôn . Tác_vụ thì không nhạy lắm đâu , cửa_sổ thu nhỏ thì không có là chắc rồi , vì rẻ mà . Ứng_dụng dép lào hay phây bóc cũng không mở được bong_bóng chat đâu . Nói_chung ai cần những cái cơ_bản đo thì nghĩ kĩ rồi mua , chứ mình lỡ rồi thì chịu .",General,Negative
"sản_phẩm không đúng như mô tả.máy thì camera nứt , còn máy thì chạy giật lag không chịu được , không giữ pin , pin sử_dụng không được 1 tiếng.sản phẩm rất tệ",Camera,Negative
Camera quay video rung lắc như đi tàu . Chất_liệu vỏ máy rẻ_tiền . Màn_hình không đủ sáng khi ra nắng . Hiệu_năng làm_việc nặng không nổi . Chăm_sóc khách_hàng không hề gọi lại như đã hứa . Đơn hàng tự_động bị huỷ,Performance,Negative
Sản_phẩm tốt . Giá tốt . chơi 2 cửa_hàng bằng giá cửa_hàng kia có care 6t mà mình lại bấm mua cửa_hàng này ,Price,Positive
chăm_sóc khách_hàng từ_chối camera portrait mờ pin tụt đột_ngột,Camera,Negative
Dung_lượng lưu_trữ : samsung galaxy m21 Nhóm màu : xanh dương_tính năng : tốt chất_lượng : tốt chất_liệu : tốt máy màn sáng đẹp đẹp pin xem phim đã 5 tiếng chưa hết pin,Display,Positive
"Mình mua s25 mới nhưng thất_vọng toàn_tập vì wifi quá kém . Mạng nhà mình gói 1000mbps , iphone và macbook lúc_nào cũng đo được 700-800 mbps , nhưng s25 chỉ có 4mbps , lướt web còn lag chứ đừng nói xem video hay tải app . Liên_hệ shopee để đổi trả thì bị né_tránh trách_nhiệm , keu không có bằng_chứng . T cũng không biết chứng_minh kiểu gì cho vừa_lòng mấy mẹ . Mua hàng chính hãng mà support kiểu này thì lần cuối_cùng luôn . Thất_vọng từ sản_phẩm đến dịch_vụ !",Shop_Service,Negative
"Đúng với mô_tả : đúng Chất_lượng sản_phẩm : bình_thường Tính_năng nổi_bật : nghe nói máy thì là ổn_áp , nghe gọi tốt đúng cơ_bản của một chiếc điện_thoại , cơ_mà pin thì hơi nhỏ thì phải .",General,Positive
Màu_sắc : đen Phân_loại : nguyên seal má ngon,General,Positive
Điện_thoại đã cũ pin bị phồng không có nhiều bộ_nhớ chất_lượng tậm ổn,Battery,Negative
"Nhóm màu : black Dung_lượng lưu_trữ : 128gb các tính_năng đột_phá , yêu cổng usb-c ! , sử_dụng vật_liệu chất_lượng cao . , thiết_kế mượt_mà , rất ưng ! , độ_phân_giải màn_hình tuyệt_vời . ,",Display,Positive
"chưa bao_giờ nghĩ là sẽ mua 1 thứ giá_trị như_vậy trên shopee . nhưng ho vọng là điện_thoại không có vấn_đề gì , trộm_vía đơn hàng không có vấn_đề , nhưng màu đen không đẹp lắm  cửa_hàng giao nhanh thần_tốc nha hix , mua bị đắt hơn ngày sale gần 1 củ , biết thế đợi sale rồi mua",Price,Negative
"Sản_phẩm rất tốt nhé , best phân khúc , chính hãng",General,Positive
"giao hàng nhanh , có mỗi máy không , không có phụ_kiện gì kèm theo , sử_dụng được trong tầm giá . tiền_nào_của_ấy ",Shipping,Positive
"Có đốm trên màn_hình , hay tắt nguồn",Display,Negative
Đóng_gói và giao hàng cẩn_thận . Mình đã mở ra và thấy tốt . Sử_dụng thử xem sao,Packaging,Positive
"điện_thoại nhìn cũng đẹp , sử_dụng cũng nhanh , âm_thanh cũng được , vân tay nhanh , máy mới không vết xước ",General,Positive
"Tệ sai sự_thật face id không nhận_diện được , bảo_mật kém ,",General,Negative
"chất_lượng tuyệt_vời , giá lại rẻ nên rất ưng_ý ",Price,Positive
"Nhựa rẻ_tiền khác xa quảng_cáo loa rè ,",Design,Negative
"Ờm ... Này là lần thứ 2 đặt sản_phẩm của cửa_hàng rồi hàng_hoá đóng_gói tốt , điện_thoại mới nguyên seal",Packaging,Positive
Camera chụp được ảnh trong điều_kiện ánh_sáng đầy_đủ .,Camera,Neutral
"Chất_lượng sản_phẩm : rất hợp với tầm giá , đúng nghĩa_đen , máy chỉ có 8gb rom và 1.5 gb ram = ) ) ) , xoá gần hết app mới dám tải game mà lắp thẻ nhớ vô là ngon Tính_năng nổi_bật : giá rẻ hợp với chất_lượng Đúng với mô_tả : khá đúng",Price,Positive
"Bảo_hành chính hãng nên anh_em yên_tâm mua nha , máy kích_hoạt bảo_hành đúng ngày nhận hàng .",Shop_Service,Positive
Nhóm màu : desert Dung_lượng lưu_trữ : 256gb  Thời_lượng pin : tốt  Chất_lượng camera : chính hãng miễn bàn ⚡ Hiệu_suất : hàng new rất tốt tin_tưởng cửa_hàng bán chính hãng,Camera,Positive
"Tệ_hại gần như không giống wifi yếu , bluetooth hay mất kết_nối mở hộp thấy ngay vết xước trên màn_hình . Cửa_hàng còn chối là do tôi làm xước , thật vô_lý",Display,Negative
Không xứng giá . Mô_tả lố . Hiệu_năng yếu . Máy lag khi đa_nhiệm . Pin yếu . Đóng_gói sơ_sài . Ship chậm 3 ngày . Camera chụp tối tệ,Camera,Negative
"Gói cẩn_thận , giao đúng màu , đúng mẫu , điện_thoại thao_tác dễ_dàng , mua cho mẹ , rẻ hơn điện_máy . Có quà tặng kèm",Packaging,Positive
Đóng goi cân thận . Giao hfng nhanh . Điện_thoại nhẹ chư to thích hop cho nguoi lon tuoi sư dụng . Nên mua nha,Shipping,Positive
"Sản_phẩm như cứt , làm_ăn bát ngáo",General,Negative
"Nhóm màu : vàng Dung_lượng lưu_trữ : 6 gb +128 gb giá_trị tuyệt_vời cho số tiền bỏ ra , tuỳ chọn màu_sắc rực_rỡ , tuỳ chọn thanh_toán dễ_dàng và tiện_lợi ,",Price,Positive
"Nhóm màu : pink Dung_lượng lưu_trữ : 128gb bóng_bẩy và thanh_lịch , giá_trị tuyệt_vời cho số tiền bỏ ra , hiệu_suất mượt_mà , màn_hình sống_động ,",Price,Positive
cửa_hàng bán hàng không đúng mẫu vivo màu xanh mà giao màu trắng,General,Negative
"Phụ_kiện đầy_đủ , đóng_gói sản_phẩm cẩn_thận giao hàng khá nhanh , giá_cả phải_chăng máy nhạy , chụp hình nét , pin trâu sản_phẩm chất_lượng rất hài_lòng , đánh_giá 5 sao cho cửa_hàng",Packaging,Positive
Đúng với mô_tả : đúng mô_tả nhưng không đúng màu Chất_lượng sản_phẩm : tốt Tính_năng nổi_bật : 3/6 4g giao hàng nhanh đúng mẫu_mã chuẩn nhưng đặt màu xanh giao màu đen . Đóng_gói cẩn_thận tốt .,Shipping,Positive
Đúng với mô_tả : chưa rõ thế_nào Chất_lượng sản_phẩm : cần thời_gian mới biết được,General,Neutral
"Tính_năng nổi_bật : giá rẻ cấu_hình tốt Đúng với mô_tả : yes Chất_lượng sản_phẩm : tuyệt_vời thời_gian giao hàng nhanh , đóng_gói cẩn_thận . Mua vào livestream nên giá rẻ . Chất_lượng và kiểu_dáng được trong tầm giá . Trải_nghiệm tốt .",Design,Positive
"để giá s.ale , gia_đình 4 anh_em đặt nhưng huỷ hết chỉ giao 1 cái . là mỗi dchi chỉ mua được 1 cái ?",Shipping,Negative
"vận_chuyển làm hư_hỏng sản_phẩm . có vết lõm trên thân máy . chất_liệu máy dễ nứt . đóng_gói tệ , máy bị hư_hỏng . chăm_sóc khách_hàng k chịu trách_nhiệm",Design,Negative
Camera màu giả . Khác xa hình_ảnh . Pin yếu . Ảnh chụp màu không thật . Máy nóng khi sử_dụng 4G . Hiệu_năng kém . Ship lâu . Chăm_sóc khách_hàng không giải_quyết,Shipping,Negative
Màu máy : màu xanh sản_phẩm : oppo a15s 8/2 56gb cửa_hàng ơi mình đã nhận được điện_thoại rồi máy còn mới sử_dụng rất là tốt camera siêu nét luôn ý pin cũng rất là tốt nha mình sử_dụng hơn một ngày vẫn còn ổn lắm vừa tầm giá mình bỏ ra quá chuẩn luôn nha mình sẽ ủng_hộ thêm và giới_thiệu mọi người ủng_hộ cửa_hàng đóng_gói cũng rất cẩn_thận giao hàng thân_thiện tặng cửa_hàng 5 sao để khích_lệ nha,Price,Positive
Chăm_sóc khách_hàng trả_lời chậm 3 ngày hiệu_năng nóng máy khi sử_dụng gps pin hao pin khi nghe nhạc,Shop_Service,Negative
Cảm_ứng không ăn,General,Negative
"Chất_lượng sản_phẩm : tôt Đúng với mô_tả : đúng Tính_năng nổi_bật : hem biết sử_dụng hơi lag nhẹ , đúng giá tiền",General,Positive
Giao hàng nhanh cho cửa_hàng 5 * ủng_hộ . Sản_phẩm hợp với giá tiền,Price,Positive
"Nhóm màu : desert Dung_lượng lưu_trữ : 256gb bộ_xử_lý mạnh_mẽ và nhanh_chóng , nhiều tuỳ chọn màu_sắc , tuổi_thọ pin lâu_dài , giao hàng nhanh_chóng và hiệu_quả , giao hàng nhanh_chóng và hiệu_quả , tuổi_thọ pin lâu_dài ,",Performance,Positive
"pin cầm 3 giờ rưỡi làm_việc hơi ít , đóng_gói không ngừa rung . camera đêm thiếu độ rõ , chat hỗ_trợ mất kết_nối .",Camera,Negative
"Giao nhầm vùng , pin chỉ 3 giờ xem phim . Camera macro thiếu ánh , dịch_vụ đóng yêu_cầu bất_ngờ .",Camera,Negative
"Color family : pink storage capacity : 128gb chất_lượng : perfect tính_năng : multifunction em bé màu hồng này xinh lắm luôn , mở hộp là mát_lòng mát_dạ , lazada giao hàng nhanh và đóng_gói kĩ , shipper thân_thiện . Mình rất hài_lòng nhé . Máy mới_toanh , nguyên tem nhãn .",Design,Positive
Nhóm màu : đen thời gian vận_chuyển rất hợp_lí . Tôi đã đặt_hàng với tâm_thế hào_hứng chờ_đợi để được trải_nghiệm sản_phẩm và tôi không hề bị chờ mỏi cổ . Có_thể thấy bên vận_chuyển không quản_ngại thời_tiết và đường xá xa_xôi để đưa sản_phẩm cho tôi trong thời_gian ngắn nhất .,Shipping,Positive
Quá_trình vận_chuyển mất khoảng thời_gian như đã thông_báo .,Shipping,Neutral
Giá bán nằm trong mức trung_bình của thị_trường .,Price,Neutral
"Chất_lượng sản_phẩm : yếu Đúng với mô_tả : không Tính_năng nổi_bật : game lag không chơi được game nhẹ , pin xuống nhanh , đống hàng thiếu_phụ kiện",Packaging,Negative
"Đúng với mô_tả : đúng Chất_lượng sản_phẩm : đúng ngoại_hình đẹp , màn ám nhẹ như hình cửa_hàng đăng , nhưng cửa_hàng cho ốp sài không đúng máy , máy không còn áp_suất , chắc cửa_hàng thay vỏ rồi . Để sử_dụng thời_gian xem sao .",Design,Positive
Màu_sắc : xanh biển giá_cả hợp_lý vừa túi_tiền độ bền : rất tốt Thời_lượng pin : lâu hết pin,Price,Positive
"Nhóm màu : desert Dung_lượng lưu_trữ : 256gb màn_hình lớn với hiển_thị sống_động , giao hàng nhanh_chóng và hiệu_quả , dịch_vụ khách_hàng xuất_sắc , tuổi_thọ pin lâu_dài ,",Shipping,Positive
"ngoại_hình : đẹp trên 85%  Thời_lượng pin : tương_đối tốt , trong tầm giá , máy cũ , pin như_vậy là tốt  Chất_lượng camera : hơi mờ vì đã cũ ⚡ Hiệu_suất : ổn_định , sử_dụng với tác_vụ đơn gian giao hàng siêu nhanh",Price,Positive
"Màu_sắc : bạc Phân_loại : nguyên seal mua hàng mới nguyên hộp , giao hàng đã qua sử_dụng . seal màn_hình đã bóc , hộp đóng lại không khớp s / n , vỏ nhiều vết xước , đang định trả lại đây . cửa_hàng làm_ăn mất uy_tín",Design,Negative
Máy nhìn tốt . Tương_đương với tầm giá . Để chải nghiệm xem chất_lượng như_thế_nào sẽ đánh_giá sau 4 sao,General,Positive
Màn_hình máy sử_dụng tấm nền IPS LCD . Camera có khả_năng quay video ở độ_phân_giải Full_HD .,Display,Neutral
Chán_nản . Màu ảnh không thật . Hiệu_năng lẹt_đẹt . Camera chụp tối màu đen bị bệt . Máy đơ 1-2 lần / ngày . Pin tuột không phanh . Đóng hàng không có tem . Ship chậm vcl,Performance,Negative
là điện_thoại mua trên mạng sử_dụng được 10 ngày_giờ bấm không lên gì hết ... chán thật.mua điện_thoại vào thếgioididong mua cho chất ăn ..,General,Negative
"Nhóm màu : vàng Dung_lượng lưu_trữ : 6 gb +128 gb giao hàng nhanh_chóng và an_toàn , máy_ảnh chất_lượng cao cho những bức ảnh tuyệt đẹp ,",Camera,Positive
"Đúng với mô_tả : đúng Chất_lượng sản_phẩm : nhìn thấy chắc_chắn , tốt Tính_năng nổi_bật : ghi dữ_liệu , nghe , gọi đóng_gói cẩn_thận , giao hàng nhanh , giao đúng sản_phẩm cần mua , shiper nhiệt_tình",Shipping,Positive
Đã nhận được hàng săn sale siêu rẻ luôn ạ hành cửa_hàng đóng_gói chắc_chắn,Price,Positive
Tính_năng nổi_bật : màu_sắc Đúng với mô_tả : đẹp Chất_lượng sản_phẩm : tốt Sản_phẩm không chày sước đẹp,Design,Positive
"Giao_diện chụp ảnh đơn_giản và dễ làm_quen , chất_lượng ảnh cho ra ở mức cơ_bản .",Camera,Neutral
"lúc mua hơi đắn_đo , giá hạt_dẻ hơn khi mua cửa_hàng . nhân_viên fpt gần mình giao đến , còn nguyên seal , kiểm_tra tại_chỗ xong hết nhân_viên mới về . về điện_thoại thì phù_hợp với người chỉ sử_dụng ứng_dụng cơ_bản như mình thì tốt , không đòi_hỏi gì thêm",Shipping,Positive
"Chất_lượng sản_phẩm : ổn Tính_năng nổi_bật : nghe gọi chọi Đúng với mô_tả : đúng màn_hình lớn , nhạc chưa được rõ . chưa biết pin sử_dụng được bao_lâu",Battery,Neutral
Bên chăm_sóc khách_hàng hứa sửa nhưng không thực_hiện . Hiệu_năng nóng pin nóng theo . Đóng_gói giấy_báo dễ ướt .,Packaging,Negative
"Giao hàng nhanh , sản_phẩm đẹp , đã sử_dụng được nửa ngày thấy rất tốt , dành cho ai chi_phí hạn_hẹp hoặc mua cho bé học_tập rất tốt . Có phiếu bảo_hành nửa nên rất yên_tâm , đáng mua nhé mọi người !",Design,Positive
"Chất_lượng sản_phẩm : máy đẹp giao hàng nhanh , máy sử_dụng ổn mua cho ba_mẹ sài thì tốt sử_dụng thời_gian xem sao",Design,Positive
Chất_lượng sản_phẩm : trung_bình Đúng với mô_tả : sai : ) ) thật_ra thì tôi biết trước là 8/128 rồi nhưng vì rẻ nên mua mọi người thao khảo dữ_liệu thật nhé : ),General,Neutral
"Nhóm màu : black Dung_lượng lưu_trữ : 512gb giao hàng nhanh_chóng và hiệu_quả , dịch_vụ khách_hàng xuất_sắc ,",Shop_Service,Positive
